a,b,c,Tc,Th,Ih,V,Q
4.866559663,4.866559663,10.90534284,417.6837793,520.289079,1.986235219,0.004087366,0.372416793
4.866559663,4.866559663,10.90534284,417.6837793,520.289079,2.482794023,6.49E-05,0.422579481
6.713124172,6.713124172,7.300116906,311.339501,342.306642,0,0.006582823,0.148697474
6.713124172,6.713124172,7.300116906,311.339501,342.306642,0.389713919,0.005266709,0.174761441
6.713124172,6.713124172,7.300116906,311.339501,342.306642,0.779427837,0.003949948,0.201327587
6.713124172,6.713124172,7.300116906,311.339501,342.306642,1.169141756,0.002632237,0.22839923
6.713124172,6.713124172,7.300116906,311.339501,342.306642,1.558855675,0.001313585,0.255971715
6.713124172,6.713124172,7.300116906,311.339501,342.306642,1.948569593,-7.00E-06,0.284080187
9.187525333,9.187525333,8.083740919,348.706678,480.1522932,0,0.028257709,1.08605238
9.187525333,9.187525333,8.083740919,348.706678,480.1522932,2.712652683,0.02263665,1.295111631
9.187525333,9.187525333,8.083740919,348.706678,480.1522932,5.425305365,0.017017023,1.520993644
9.187525333,9.187525333,8.083740919,348.706678,480.1522932,8.137958048,0.011416844,1.762088501
9.187525333,9.187525333,8.083740919,348.706678,480.1522932,10.85061073,0.005841821,2.018332436
9.187525333,9.187525333,8.083740919,348.706678,480.1522932,13.56326341,3.09E-04,2.289598029
3.370893902,3.370893902,4.281405805,359.9846609,453.4093341,0,0.020414663,0.192481634
3.370893902,3.370893902,4.281405805,359.9846609,453.4093341,0.478574408,0.016340701,0.230988346
3.370893902,3.370893902,4.281405805,359.9846609,453.4093341,0.957148816,0.012267142,0.271559138
3.370893902,3.370893902,4.281405805,359.9846609,453.4093341,1.435723224,0.008201612,0.314060593
3.370893902,3.370893902,4.281405805,359.9846609,453.4093341,1.914297631,0.00414423,0.358449368
3.370893902,3.370893902,4.281405805,359.9846609,453.4093341,2.392872039,1.02E-04,0.404796428
6.117430251,6.117430251,7.110159623,468.022377,544.7067191,0,0.014088485,0.380537183
6.117430251,6.117430251,7.110159623,468.022377,544.7067191,0.985693174,0.011299458,0.466351753
