a,b,c,Tc,Th,Ih,V,Q
11.64870897,11.64870897,11.15229896,310.8526875,402.4905769,18.95017407,0.010886385,3.244954212
11.64870897,11.64870897,11.15229896,310.8526875,402.4905769,28.4252611,0.007201371,3.913964634
11.64870897,11.64870897,11.15229896,310.8526875,402.4905769,37.90034814,0.003427235,4.6219102
11.64870897,11.64870897,11.15229896,310.8526875,402.4905769,47.37543517,-4.63E-04,5.372696117
5.149766657,5.149766657,2.05943264,605.4310013,718.3513843,0,0.038364927,1.002713766
5.149766657,5.149766657,2.05943264,605.4310013,718.3513843,2.597646588,0.030728495,1.547436125
5.149766657,5.149766657,2.05943264,605.4310013,718.3513843,5.195293177,0.023030914,2.107872596
5.149766657,5.149766657,2.05943264,605.4310013,718.3513843,7.792939765,0.015200457,2.692590619
5.149766657,5.149766657,2.05943264,605.4310013,718.3513843,10.39058635,0.007212569,3.298546606
5.149766657,5.149766657,2.05943264,605.4310013,718.3513843,12.98823294,-9.73E-04,3.927709333
1.824420294,1.824420294,6.612398072,505.2495447,581.590492,0,0.021209973,0.038065053
1.824420294,1.824420294,6.612398072,505.2495447,581.590492,0.128293101,0.016998497,0.056340421
1.824420294,1.824420294,6.612398072,505.2495447,581.590492,0.256586202,0.012750798,0.075114572
1.824420294,1.824420294,6.612398072,505.2495447,581.590492,0.384879303,0.008452189,0.094392394
1.824420294,1.824420294,6.612398072,505.2495447,581.590492,0.513172404,0.004064902,0.114329102
1.824420294,1.824420294,6.612398072,505.2495447,581.590492,0.641465505,-4.30E-04,0.13490952
10.06416987,10.06416987,9.809012957,358.7024474,743.0816588,0,0.108796028,4.098130875
10.06416987,10.06416987,9.809012957,358.7024474,743.0816588,10.1575408,0.090428195,5.227253201
10.06416987,10.06416987,9.809012957,358.7024474,743.0816588,20.31508161,0.068897522,6.551312418
10.06416987,10.06416987,9.809012957,358.7024474,743.0816588,30.47262241,0.041682944,8.158583216
10.06416987,10.06416987,9.809012957,358.7024474,743.0816588,40.63016321,0.003089877,10.27818326
10.06416987,10.06416987,9.809012957,358.7024474,743.0816588,50.78770401,-0.05657288,13.06474683
7.648771238,7.648771238,7.217309915,539.7207599,729.7643197,0,0.061322757,1.161478489
7.648771238,7.648771238,7.217309915,539.7207599,729.7643197,3.046491936,0.049397495,1.710905834
7.648771238,7.648771238,7.217309915,539.7207599,729.7643197,6.092983872,0.037010424,2.296257918
7.648771238,7.648771238,7.217309915,539.7207599,729.7643197,9.139475808,0.023864191,2.922891
