a,b,c,Tc,Th,Ih,V,Q
5.181197935,5.181197935,4.614886659,309.3081028,347.7636488,0.086007251,0.008082271,0.071824914
5.181197935,5.181197935,4.614886659,309.3081028,347.7636488,0.172014502,0.006076125,0.079049192
5.181197935,5.181197935,4.614886659,309.3081028,347.7636488,0.258021753,0.00406852,0.086436744
5.181197935,5.181197935,4.614886659,309.3081028,347.7636488,0.344029005,0.002058714,0.093997533
5.181197935,5.181197935,4.614886659,309.3081028,347.7636488,0.430036256,4.62E-05,0.101730141
7.222831152,7.222831152,1.87034392,295.0801033,326.8906175,0,0.008025505,0.292171882
7.222831152,7.222831152,1.87034392,295.0801033,326.8906175,0.360588914,0.006423284,0.319311143
7.222831152,7.222831152,1.87034392,295.0801033,326.8906175,0.721177827,0.004820429,0.347016493
7.222831152,7.222831152,1.87034392,295.0801033,326.8906175,1.081766741,0.003217215,0.375246086
7.222831152,7.222831152,1.87034392,295.0801033,326.8906175,1.442355654,0.001612481,0.404075395
7.222831152,7.222831152,1.87034392,295.0801033,326.8906175,1.802944568,6.25E-06,0.43348625
2.42423449,2.42423449,10.26915823,304.8539232,329.7598507,0,0.006387647,0.004547183
2.42423449,2.42423449,10.26915823,304.8539232,329.7598507,0.005694067,0.005112139,0.00499598
2.42423449,2.42423449,10.26915823,304.8539232,329.7598507,0.011388135,0.003836719,0.005451095
2.42423449,2.42423449,10.26915823,304.8539232,329.7598507,0.017082202,0.002560491,0.005914207
2.42423449,2.42423449,10.26915823,304.8539232,329.7598507,0.022776269,0.001283807,0.006384178
2.42423449,2.42423449,10.26915823,304.8539232,329.7598507,0.028470336,6.38E-06,0.006861466
11.34796168,11.34796168,8.883231627,294.1034995,309.8441634,0,0.003875385,0.078260215
11.34796168,11.34796168,8.883231627,294.1034995,309.8441634,0.09508471,0.003100194,0.085183659
11.34796168,11.34796168,8.883231627,294.1034995,309.8441634,0.190169421,0.002324926,0.092180063
11.34796168,11.34796168,8.883231627,294.1034995,309.8441634,0.285254131,0.001549551,0.0992496
11.34796168,11.34796168,8.883231627,294.1034995,309.8441634,0.380338842,7.74E-04,0.106387852
11.34796168,11.34796168,8.883231627,294.1034995,309.8441634,0.475423552,-1.37E-06,0.11360151
9.968715897,9.968715897,7.524280531,284.0847934,346.2621746,0,0.015791861,0.258547462
9.968715897,9.968715897,7.524280531,284.0847934,346.2621746,0.327464997,0.012664294,0.28263297
9.968715897,9.968715897,7.524280531,284.0847934,346.2621746,0.654929995,0.009532014,0.307745202
9.968715897,9.968715897,7.524280531,284.0847934,346.2621746,0.982394992,0.006393159,0.333855469
9.968715897,9.968715897,7.524280531,284.0847934,346.2621746,1.309859989,0.003246125,0.360958535
9.968715897,9.968715897,7.524280531,284.0847934,346.2621746,1.637324986,8.85E-05,0.389088734
4.084622958,4.084622958,2.363519365,315.2978737,342.5757633,0,0.007168919,0.055952374
4.084622958,4.084622958,2.363519365,315.2978737,342.5757633,0.074070498,0.005739606,0.062139463
4.084622958,4.084622958,2.363519365,315.2978737,342.5757633,0.148140997,0.004310048,0.068421723
4.084622958,4.084622958,2.363519365,315.2978737,342.5757633,0.222211495,0.002879791,0.074816974
4.084622958,4.084622958,2.363519365,315.2978737,342.5757633,0.296281994,0.001448835,0.081313037
4.084622958,4.084622958,2.363519365,315.2978737,342.5757633,0.370352492,1.69E-05,0.087915062
2.22293726,2.22293726,8.209678258,319.4006657,335.2028772,0,0.004143196,0.002820967
2.22293726,2.22293726,8.209678258,319.4006657,335.2028772,0.003683889,0.003315355,0.003130957
2.22293726,2.22293726,8.209678258,319.4006657,335.2028772,0.007367778,0.002487674,0.003443377
2.22293726,2.22293726,8.209678258,319.4006657,335.2028772,0.011051667,0.001659648,0.003759401
2.22293726,2.22293726,8.209678258,319.4006657,335.2028772,0.014735555,8.32E-04,0.0040782
2.22293726,2.22293726,8.209678258,319.4006657,335.2028772,0.018419444,3.21E-06,0.004400084
8.834611841,8.834611841,5.118636281,298.8656839,323.9416345,0,0.006336969,0.126025399
8.834611841,8.834611841,5.118636281,298.8656839,323.9416345,0.155361546,0.005071017,0.137859445
8.834611841,8.834611841,5.118636281,298.8656839,323.9416345,0.310723093,0.003804753,0.149886899
8.834611841,8.834611841,5.118636281,298.8656839,323.9416345,0.466084639,0.002538433,0.162092191
8.834611841,8.834611841,5.118636281,298.8656839,323.9416345,0.621446185,0.001271264,0.174502658
8.834611841,8.834611841,5.118636281,298.8656839,323.9416345,0.776807732,3.34E-06,0.187111247
11.22297985,11.22297985,10.95406108,337.9658065,349.3640074,0,0.00306863,0.031901339
11.22297985,11.22297985,10.95406108,337.9658065,349.3640074,0.047816206,0.002455485,0.036265978
11.22297985,11.22297985,10.95406108,337.9658065,349.3640074,0.095632411,0.001842353,0.040654086
11.22297985,11.22297985,10.95406108,337.9658065,349.3640074,0.143448617,0.001229137,0.045076829
11.22297985,11.22297985,10.95406108,337.9658065,349.3640074,0.191264823,6.16E-04,0.049524659
11.22297985,11.22297985,10.95406108,337.9658065,349.3640074,0.239081028,2.54E-06,0.054004603
6.571683276,6.571683276,9.036806411,305.9889152,352.6549705,0,0.012246547,0.063663974
6.571683276,6.571683276,9.036806411,305.9889152,352.6549705,0.085362085,0.009820045,0.070609675
6.571683276,6.571683276,9.036806411,305.9889152,352.6549705,0.170724169,0.007391822,0.077749573
6.571683276,6.571683276,9.036806411,305.9889152,352.6549705,0.256086254,0.00496056,0.085098452
6.571683276,6.571683276,9.036806411,305.9889152,352.6549705,0.341448339,0.002525603,0.092648151
6.571683276,6.571683276,9.036806411,305.9889152,352.6549705,0.426810423,8.58E-05,0.100404141
5.821855803,5.821855803,11.80267221,289.5723475,331.9183896,0,0.010665689,0.039871431
5.821855803,5.821855803,11.80267221,289.5723475,331.9183896,0.049358398,0.008540141,0.043516612
