a,b,c,Tc,Th,Ih,V,Q
2.380653075,2.380653075,6.630861002,322.2221799,444.2427209,0,0.01094221,0.245638579
2.380653075,2.380653075,6.630861002,322.2221799,444.2427209,0.324864133,0.00878269,0.255516875
2.380653075,2.380653075,6.630861002,322.2221799,444.2427209,0.649728266,0.006614247,0.266127487
2.380653075,2.380653075,6.630861002,322.2221799,444.2427209,0.974592399,0.004436348,0.277437494
2.380653075,2.380653075,6.630861002,322.2221799,444.2427209,1.299456532,0.00224654,0.289485123
2.380653075,2.380653075,6.630861002,322.2221799,444.2427209,1.624320666,4.30E-05,0.302284005
9.033124367,9.033124367,10.3510501,448.985374,666.0114232,0,0.036535624,2.680376951
9.033124367,9.033124367,10.3510501,448.985374,666.0114232,5.017003424,0.029372995,3.084228159
9.033124367,9.033124367,10.3510501,448.985374,666.0114232,10.03400685,0.022108054,3.524679899
9.033124367,9.033124367,10.3510501,448.985374,666.0114232,15.05101027,0.014705326,4.004225577
9.033124367,9.033124367,10.3510501,448.985374,666.0114232,20.0680137,0.0071279,4.525890064
9.033124367,9.033124367,10.3510501,448.985374,666.0114232,25.08501712,-6.75E-04,5.093433505
1.653972431,1.653972431,8.80410503,376.9685179,845.2865848,0,0.082872527,0.22318835
1.653972431,1.653972431,8.80410503,376.9685179,845.2865848,0.393802337,0.067163394,0.254706377
1.653972431,1.653972431,8.80410503,376.9685179,845.2865848,0.787604674,0.050716939,0.292611143
1.653972431,1.653972431,8.80410503,376.9685179,845.2865848,1.181407011,0.033229603,0.337942093
1.653972431,1.653972431,8.80410503,376.9685179,845.2865848,1.575209348,0.014354861,0.392013051
1.653972431,1.653972431,8.80410503,376.9685179,845.2865848,1.969011685,-0.006457897,0.45676859
9.440544521,9.440544521,4.42295479,538.4614865,786.3812885,0,0.049284733,6.74383026
9.440544521,9.440544521,4.42295479,538.4614865,786.3812885,13.32232329,0.039512882,8.253361503
9.440544521,9.440544521,4.42295479,538.4614865,786.3812885,26.64464658,0.029635232,9.893541345
9.440544521,9.440544521,4.42295479,538.4614865,786.3812885,39.96696987,0.019603444,11.67406748
9.440544521,9.440544521,4.42295479,538.4614865,786.3812885,53.28929316,0.009383371,13.59824433
9.440544521,9.440544521,4.42295479,538.4614865,786.3812885,66.61161645,-0.001098198,15.68714097
3.090909516,3.090909516,11.38999228,637.5572965,834.7228064,0,0.042047047,0.208746163
3.090909516,3.090909516,11.38999228,637.5572965,834.7228064,0.412803142,0.033658406,0.26683821
3.090909516,3.090909516,11.38999228,637.5572965,834.7228064,0.825606284,0.025232911,0.328294369
3.090909516,3.090909516,11.38999228,637.5572965,834.7228064,1.238409426,0.016751143,0.393241648
3.090909516,3.090909516,11.38999228,637.5572965,834.7228064,1.651212568,0.008184694,0.461751916
3.090909516,3.090909516,11.38999228,637.5572965,834.7228064,2.064015711,-4.93E-04,0.534164612
11.11757454,11.11757454,6.209543032,483.7354408,532.8218809,0,0.007420362,1.663048352
11.11757454,11.11757454,6.209543032,483.7354408,532.8218809,3.06491578,0.005945299,1.889128501
11.11757454,11.11757454,6.209543032,483.7354408,532.8218809,6.129831561,0.004468399,2.120201014
11.11757454,11.11757454,6.209543032,483.7354408,532.8218809,9.194747341,0.002989905,2.355824787
11.11757454,11.11757454,6.209543032,483.7354408,532.8218809,12.25966312,0.001509445,2.596050179
11.11757454,11.11757454,6.209543032,483.7354408,532.8218809,15.3245789,2.69E-05,2.840948419
5.883143465,5.883143465,2.532438055,315.4873815,614.0385563,0,0.038267976,7.997082986
5.883143465,5.883143465,2.532438055,315.4873815,614.0385563,12.45255897,0.031073572,8.581097302
5.883143465,5.883143465,2.532438055,315.4873815,614.0385563,24.90511794,0.023686266,9.256518973
5.883143465,5.883143465,2.532438055,315.4873815,614.0385563,37.35767691,0.016047445,10.03206312
5.883143465,5.883143465,2.532438055,315.4873815,614.0385563,49.81023589,0.008077649,10.92072153
5.883143465,5.883143465,2.532438055,315.4873815,614.0385563,62.26279486,-3.08E-04,11.93647138
10.47321362,10.47321362,10.19996937,288.1295125,300.2396686,0,5.89E-04,0.401295613
10.47321362,10.47321362,10.19996937,288.1295125,300.2396686,0.313477106,4.71E-04,0.405711119
10.47321362,10.47321362,10.19996937,288.1295125,300.2396686,0.626954211,3.53E-04,0.410163526
10.47321362,10.47321362,10.19996937,288.1295125,300.2396686,0.940431317,2.36E-04,0.414652871
10.47321362,10.47321362,10.19996937,288.1295125,300.2396686,1.253908422,1.18E-04,0.419180266
10.47321362,10.47321362,10.19996937,288.1295125,300.2396686,1.567385528,-7.63E-08,0.423743643
4.03565791,4.03565791,7.039753575,493.2323861,810.1640924,0,0.06150552,1.01590108
4.03565791,4.03565791,7.039753575,493.2323861,810.1640924,1.9650779,0.049405618,1.220345939
4.03565791,4.03565791,7.039753575,493.2323861,810.1640924,3.930155801,0.037075084,1.448821524
4.03565791,4.03565791,7.039753575,493.2323861,810.1640924,5.895233701,0.024414501,1.703766005
4.03565791,4.03565791,7.039753575,493.2323861,810.1640924,7.860311602,0.01133908,1.986317719
4.03565791,4.03565791,7.039753575,493.2323861,810.1640924,9.825389502,-0.002299338,2.301183501
8.665157361,8.665157361,3.187918207,679.9062936,766.2911023,0,0.018454845,2.567710247
8.665157361,8.665157361,3.187918207,679.9062936,766.2911023,5.19725412,0.014770603,3.332713158
8.665157361,8.665157361,3.187918207,679.9062936,766.2911023,10.39450824,0.011084657,4.116056338
8.665157361,8.665157361,3.187918207,679.9062936,766.2911023,15.59176236,0.007393235,4.919189957
8.665157361,8.665157361,3.187918207,679.9062936,766.2911023,20.78901648,0.003695324,5.7424215
8.665157361,8.665157361,3.187918207,679.9062936,766.2911023,25.9862706,-1.03E-05,6.585609022
11.4599104,11.4599104,10.6490726,421.2152146,691.9905807,0,0.045118014,5.302552994
11.4599104,11.4599104,10.6490726,421.2152146,691.9905807,9.722375919,0.036358142,6.047516421
11.4599104,11.4599104,10.6490726,421.2152146,691.9905807,19.44475184,0.0274102,6.879753536
11.4599104,11.4599104,10.6490726,421.2152146,691.9905807,29.16712776,0.018207162,7.807213774
11.4599104,11.4599104,10.6490726,421.2152146,691.9905807,38.88950367,0.00867678,8.83982069
11.4599104,11.4599104,10.6490726,421.2152146,691.9905807,48.61187959,-0.001282382,9.990207739
6.208046651,6.208046651,9.630865056,822.6793391,854.8666764,0,0.007183905,0.155364203
6.208046651,6.208046651,9.630865056,822.6793391,854.8666764,0.284353028,0.005746911,0.207802351
6.208046651,6.208046651,9.630865056,822.6793391,854.8666764,0.568706056,0.004310706,0.260578666
6.208046651,6.208046651,9.630865056,822.6793391,854.8666764,0.853059083,0.002873158,0.313781054
6.208046651,6.208046651,9.630865056,822.6793391,854.8666764,1.137412111,0.001435127,0.367393546
6.208046651,6.208046651,9.630865056,822.6793391,854.8666764,1.421765139,-3.32E-06,0.421425726
8.000455558,8.000455558,3.757586016,368.0276819,566.7669733,0,0.026058777,6.429887234
8.000455558,8.000455558,3.757586016,368.0276819,566.7669733,10.66462725,0.020988168,6.985763345
8.000455558,8.000455558,3.757586016,368.0276819,566.7669733,21.3292545,0.015852359,7.596116959
8.000455558,8.000455558,3.757586016,368.0276819,566.7669733,31.99388175,0.010629782,8.265650498
8.000455558,8.000455558,3.757586016,368.0276819,566.7669733,42.65850899,0.005300343,8.997642832
8.000455558,8.000455558,3.757586016,368.0276819,566.7669733,53.32313624,-1.58E-04,9.796450225
3.415856549,3.415856549,2.148289232,573.1507433,635.3910005,0,0.01160382,0.478721996
3.415856549,3.415856549,2.148289232,573.1507433,635.3910005,0.948875641,0.009294438,0.581084215
3.415856549,3.415856549,2.148289232,573.1507433,635.3910005,1.897751282,0.00698169,0.685859309
3.415856549,3.415856549,2.148289232,573.1507433,635.3910005,2.846626922,0.00466564,0.792838078
3.415856549,3.415856549,2.148289232,573.1507433,635.3910005,3.795502563,0.002345374,0.902014985
3.415856549,3.415856549,2.148289232,573.1507433,635.3910005,4.744378204,1.92E-05,1.01359855
9.808469893,9.808469893,8.084087502,603.162438,683.8023288,0,0.015871555,1.298352472
9.808469893,9.808469893,8.084087502,603.162438,683.8023288,2.590938492,0.012705815,1.610203228
9.808469893,9.808469893,8.084087502,603.162438,683.8023288,5.181876985,0.009536424,1.930006902
9.808469893,9.808469893,8.084087502,603.162438,683.8023288,7.772815477,0.006362702,2.258476296
9.808469893,9.808469893,8.084087502,603.162438,683.8023288,10.36375397,0.003180212,2.595561341
9.808469893,9.808469893,8.084087502,603.162438,683.8023288,12.95469246,-1.21E-05,2.941397602
7.099359922,7.099359922,6.101515612,350.1768812,755.8876897,0,0.065218537,5.58016632
7.099359922,7.099359922,6.101515612,350.1768812,755.8876897,9.549864982,0.052972058,6.221480512
7.099359922,7.099359922,6.101515612,350.1768812,755.8876897,19.09972996,0.040191016,6.985224662
7.099359922,7.099359922,6.101515612,350.1768812,755.8876897,28.64959495,0.026672669,7.890583087
7.099359922,7.099359922,6.101515612,350.1768812,755.8876897,38.19945993,0.01218176,8.962743246
7.099359922,7.099359922,6.101515612,350.1768812,755.8876897,47.74932491,-0.003602108,10.23703112
11.4961126,11.4961126,8.711416475,344.1869655,358.484961,0,0.00102489,0.558190031
11.4961126,11.4961126,8.711416475,344.1869655,358.484961,0.635338479,8.20E-04,0.573934762
11.4961126,11.4961126,8.711416475,344.1869655,358.484961,1.270676957,6.15E-04,0.589809231
11.4961126,11.4961126,8.711416475,344.1869655,358.484961,1.906015436,4.10E-04,0.605813618
11.4961126,11.4961126,8.711416475,344.1869655,358.484961,2.541353915,2.05E-04,0.621941003
11.4961126,11.4961126,8.711416475,344.1869655,358.484961,3.176692394,3.78E-07,0.638203177
5.752015429,5.752015429,11.04986845,438.687348,732.4688341,0,0.051721448,1.334583299
5.752015429,5.752015429,11.04986845,438.687348,732.4688341,2.497271622,0.041649978,1.545949518
5.752015429,5.752015429,11.04986845,438.687348,732.4688341,4.994543244,0.031347982,1.783191803
5.752015429,5.752015429,11.04986845,438.687348,732.4688341,7.491814867,0.020727212,2.0490202
5.752015429,5.752015429,11.04986845,438.687348,732.4688341,9.989086489,0.009707964,2.346065984
5.752015429,5.752015429,11.04986845,438.687348,732.4688341,12.48635811,-0.00184751,2.679090057
7.630927437,7.630927437,4.761056612,699.0212627,850.0317551,0,0.03300795,2.27463817
7.630927437,7.630927437,4.761056612,699.0212627,850.0317551,4.45335303,0.026414828,2.970552317
7.630927437,7.630927437,4.761056612,699.0212627,850.0317551,8.90670606,0.019807245,3.693975273
7.630927437,7.630927437,4.761056612,699.0212627,850.0317551,13.36005909,0.013174379,4.447379012
7.630927437,7.630927437,4.761056612,699.0212627,850.0317551,17.81341212,0.006501254,5.2308255
7.630927437,7.630927437,4.761056612,699.0212627,850.0317551,22.26676515,-2.23E-04,6.044709944
10.42568179,10.42568179,6.753093523,364.365523,630.5718251,0,0.038131561,7.684665943
10.42568179,10.42568179,6.753093523,364.365523,630.5718251,13.03189508,0.030819929,8.441377805
10.42568179,10.42568179,6.753093523,364.365523,630.5718251,26.06379016,0.023341156,9.296090782
10.42568179,10.42568179,6.753093523,364.365523,630.5718251,39.09568524,0.015640816,10.25786572
10.42568179,10.42568179,6.753093523,364.365523,630.5718251,52.12758032,0.007658782,11.33736126
10.42568179,10.42568179,6.753093523,364.365523,630.5718251,65.1594754,-6.85E-04,12.54966456
6.966141711,6.966141711,2.600876534,422.0190207,496.4179383,0,0.009581278,2.643315395
6.966141711,6.966141711,2.600876534,422.0190207,496.4179383,4.493887566,0.007677673,2.891948474
