Ap_An,H_Apn,Z
0.2,0.5263157894736842,16.3255478692535
0.2,0.5789473684210527,16.355385268592595
0.2,0.631578947368421,16.3687900258178
0.2,0.6842105263157895,16.36792819816851
0.2,0.7368421052631579,16.353343276147967
0.2,0.7894736842105263,16.325036138716587
0.2,0.8421052631578947,16.279427252803085
0.2,0.8947368421052632,16.246077410220746
0.2,0.9473684210526315,16.18879978081697
0.2,1.0,16.097336189507015
0.21578947368421053,0.5263157894736842,16.29822525731204
0.21578947368421053,0.5789473684210525,16.32927560174223
0.21578947368421053,0.631578947368421,16.343481108170803
0.21578947368421053,0.6842105263157894,16.343157802101
0.21578947368421053,0.7368421052631579,16.32874067820473
0.21578947368421053,0.7894736842105262,16.297948790998785
0.21578947368421053,0.8421052631578947,16.257292931899272
0.21578947368421053,0.894736842105263,16.22162244228544
0.21578947368421053,0.9473684210526315,16.161809576491276
0.21578947368421053,1.0,16.06668086446377
0.23157894736842105,0.5263157894736842,16.278920173515903
0.23157894736842105,0.5789473684210525,16.310235886843028
0.23157894736842105,0.631578947368421,16.324246975845718
0.23157894736842105,0.6842105263157894,16.32350727756834
0.23157894736842105,0.7368421052631579,16.30853697607329
0.23157894736842105,0.7894736842105262,16.275886727512546
0.23157894736842105,0.8421052631578947,16.23500817138176
0.23157894736842105,0.8947368421052632,16.20067054220341
0.23157894736842105,0.9473684210526315,16.139461123671758
0.23157894736842105,1.0,16.041655535601755
0.2473684210526316,0.5263157894736843,16.267005733898728
0.2473684210526316,0.5789473684210527,16.297880335240993
0.2473684210526316,0.631578947368421,16.31106045823857
0.2473684210526316,0.6842105263157895,16.30941757210755
0.2473684210526316,0.7368421052631579,16.293694526622733
0.2473684210526316,0.7894736842105264,16.260659447935886
0.2473684210526316,0.8421052631578948,16.21749947661712
0.2473684210526316,0.8947368421052632,16.185490212069396
0.2473684210526316,0.9473684210526316,16.124117638027887
0.2473684210526316,1.0,16.025194956817728
0.26315789473684215,0.5263157894736843,16.261613800925055
0.26315789473684215,0.5789473684210527,16.291653920877593
0.26315789473684215,0.631578947368421,16.303764706994762
0.26315789473684215,0.6842105263157895,16.301125679716577
0.26315789473684215,0.736842105263158,16.28478877288166
0.26315789473684215,0.7894736842105264,16.251847932450268
0.26315789473684215,0.8421052631578948,16.221250600632242
0.26315789473684215,0.8947368421052632,16.17729526276006
0.26315789473684215,0.9473684210526316,16.116753335235963
0.26315789473684215,1.0,16.018305877305522
0.2789473684210526,0.5263157894736842,16.261757528352124
0.2789473684210526,0.5789473684210525,16.29091240777972
0.2789473684210526,0.631578947368421,16.30203405431316
0.2789473684210526,0.6842105263157894,16.29860609392792
0.2789473684210526,0.7368421052631579,16.281973634241385
0.2789473684210526,0.7894736842105262,16.249610928660214
0.2789473684210526,0.8421052631578947,16.216465837546295
0.2789473684210526,0.8947368421052632,16.17622871905893
0.2789473684210526,0.9473684210526315,16.11718138418437
0.2789473684210526,1.0,16.020539293052764
0.2947368421052632,0.5263157894736842,16.26646526901638
0.2947368421052632,0.5789473684210527,16.29495471141004
0.2947368421052632,0.6315789473684211,16.30541630591705
0.2947368421052632,0.6842105263157895,16.30153010636277
0.2947368421052632,0.7368421052631579,16.284944491609746
0.2947368421052632,0.7894736842105263,16.253544012760653
0.2947368421052632,0.8421052631578948,16.217700780035216
0.2947368421052632,0.8947368421052633,16.18163585998711
0.2947368421052632,0.9473684210526316,16.124151266078076
0.2947368421052632,1.0,16.030533933354167
