Ap_An,H_Apn,Z
0.2,0.31578947368421045,0.2512197492039881
0.2,0.3684210526315789,0.25266452647393367
0.2,0.42105263157894735,0.25390106681160335
0.2,0.47368421052631576,0.255057638032661
0.2,0.5263157894736842,0.2560746897848965
0.2,0.5789473684210525,0.25697714468720567
0.2,0.6315789473684209,0.2577640368564976
0.2,0.6842105263157894,0.258410498329272
0.2,0.7368421052631579,0.25883343171682277
0.2,0.7894736842105262,0.2589611538982184
0.2,0.8421052631578947,0.2586656024563382
0.2,0.8947368421052632,0.2578988115654948
0.2,0.9473684210526315,0.25666127002862427
0.2,1.0,0.2573552323748352
0.23692221574249298,0.3684210526315789,0.2787305708056814
0.23692221574249298,0.42105263157894735,0.27994966773744706
0.23692221574249298,0.47368421052631576,0.2809730819954246
0.23692221574249298,0.5263157894736842,0.2818831895157336
0.23692221574249298,0.5789473684210525,0.2826718921121979
0.23692221574249298,0.6315789473684209,0.28334530265440827
0.23692221574249298,0.6842105263157894,0.2838786579974397
0.23692221574249298,0.7368421052631579,0.28420541448440517
0.23692221574249298,0.7894736842105262,0.28415323428342537
0.23692221574249298,0.8421052631578947,0.28366151288560176
0.23692221574249298,0.8947368421052632,0.2826246860717563
0.23692221574249298,0.9473684210526315,0.28104333952254235
0.23692221574249298,1.0,0.28006717174642815
0.2806606815616618,0.3684210526315789,0.30409479766898395
0.2806606815616618,0.42105263157894735,0.30520363395990885
0.2806606815616618,0.47368421052631576,0.30610637979999245
0.2806606815616618,0.5263157894736842,0.3068180803791021
0.2806606815616618,0.5789473684210525,0.30742918274454584
0.2806606815616618,0.6315789473684209,0.30792504224012984
0.2806606815616618,0.6842105263157894,0.3082817379758061
0.2806606815616618,0.7368421052631579,0.30841564972731056
0.2806606815616618,0.7894736842105262,0.3081448572438946
0.2806606815616618,0.8421052631578947,0.30738695094244084
0.2806606815616618,0.8947368421052632,0.30600085677874567
0.2806606815616618,0.9473684210526315,0.30398626347245894
0.2806606815616618,1.0,0.30520278092831354
0.33247375273693575,0.3684210526315789,0.3275854913601423
0.33247375273693575,0.42105263157894735,0.3285167882459546
0.33247375273693575,0.47368421052631576,0.3292127001355407
0.33247375273693575,0.5263157894736842,0.32969283428149676
0.33247375273693575,0.5789473684210525,0.33006045495762626
0.33247375273693575,0.6315789473684209,0.3303110668920175
0.33247375273693575,0.6842105263157894,0.33042089633330524
0.33247375273693575,0.7368421052631579,0.3302881378936969
0.33247375273693575,0.7894736842105262,0.3297610667947702
0.33247375273693575,0.8421052631578947,0.3286154566422924
0.33247375273693575,0.8947368421052632,0.32679263243044276
0.33247375273693575,0.9473684210526315,0.32425376951871254
0.33247375273693575,1.0,0.32553972463267605
0.39385209087328266,0.3684210526315789,0.3479294292634853
0.39385209087328266,0.42105263157894735,0.3486419737859227
0.39385209087328266,0.47368421052631576,0.34906793590282387
0.39385209087328266,0.5263157894736842,0.34926574929859133
0.39385209087328266,0.5789473684210525,0.34933127167243905
0.39385209087328266,0.6315789473684209,0.3492754779114796
0.39385209087328266,0.6842105263157894,0.34907165993498024
0.39385209087328266,0.7368421052631579,0.34860642436958056
0.39385209087328266,0.7894736842105262,0.347692601497871
0.39385209087328266,0.8421052631578947,0.346116009354541
0.39385209087328266,0.8947368421052632,0.34376842947761416
0.39385209087328266,0.9473684210526315,0.34058845355577644
0.39385209087328266,1.0,0.34096207979145204
