Ap_An,H_Apn,Z
0.2,0.1,5.787054608640185
0.2,0.12105263157894737,5.802890217652532
0.2,0.14210526315789473,5.790637199654352
0.2,0.1631578947368421,5.767815853044404
0.2,0.1842105263157895,5.745559815519248
0.2,0.20526315789473684,5.727683687424982
0.2,0.22631578947368422,5.713886492571694
0.2,0.24736842105263157,5.7023444000204
0.2,0.26842105263157895,5.691005136351808
0.2,0.2894736842105263,5.678063863959613
0.2,0.31052631578947365,5.662037196986543
0.2,0.3315789473684211,5.641705620248719
0.2,0.3526315789473684,5.6160253916384235
0.2,0.37368421052631584,5.584018463336013
0.2,0.39473684210526316,5.544714740930453
0.2,0.4157894736842105,5.497037029901308
0.2,0.4368421052631579,5.439754185349042
0.2,0.45789473684210524,5.371413824370866
0.2,0.4789473684210527,5.290251098486371
0.2,0.5,5.194127332581548
0.23692221574249298,0.1,6.4497687541748725
0.23692221574249298,0.12105263157894737,6.4833768319456615
0.23692221574249298,0.14210526315789473,6.4877349879364274
0.23692221574249298,0.1631578947368421,6.479301354221108
0.23692221574249298,0.1842105263157895,6.469493334936106
0.23692221574249298,0.20526315789473684,6.462318437112629
0.23692221574249298,0.22631578947368422,6.457500979441424
0.23692221574249298,0.24736842105263157,6.453272934044883
0.23692221574249298,0.26842105263157895,6.447829207741421
0.23692221574249298,0.2894736842105263,6.439814860313704
0.23692221574249298,0.31052631578947365,6.428372800404852
0.23692221574249298,0.3315789473684211,6.413045734702974
0.23692221574249298,0.3526315789473684,6.393623455895467
0.23692221574249298,0.37368421052631584,6.370003685749833
0.23692221574249298,0.39473684210526316,6.342092648760381
0.23692221574249298,0.4157894736842105,6.3097029589903055
0.23692221574249298,0.4368421052631579,6.272505470536947
0.23692221574249298,0.45789473684210524,6.229940435945647
0.23692221574249298,0.4789473684210527,6.181185622998782
0.23692221574249298,0.5,6.125092954418285
0.2806606815616618,0.1,6.95520301813165
0.2806606815616618,0.12105263157894737,6.9962575320775935
