Ap_An,H_Apn,Z
0.2,0.1,0.2715855363452429
0.2,0.12105263157894737,0.22432847474757633
0.2,0.14210526315789473,0.1906918071325948
0.2,0.1631578947368421,0.16558021730799163
0.2,0.1842105263157895,0.14616427498648007
0.2,0.20526315789473684,0.13075108712588837
0.2,0.22631578947368422,0.11825137155142734
0.2,0.24736842105263157,0.10791953798223186
0.2,0.26842105263157895,0.09922142159737982
0.2,0.2894736842105263,0.09176296435366153
0.2,0.31052631578947365,0.08524816158671089
0.2,0.3315789473684211,0.07945210612978304
0.2,0.3526315789473684,0.07420303585762657
0.2,0.37368421052631584,0.0693689603038597
0.2,0.39473684210526316,0.06484861003966559
0.2,0.4157894736842105,0.06056394772178934
0.2,0.4368421052631579,0.05645518355161414
0.2,0.45789473684210524,0.052476789369834034
0.2,0.4789473684210527,0.04859431508571659
0.2,0.5,0.04478233890377326
0.23692221574249298,0.1,0.2996337622434845
0.23692221574249298,0.12105263157894737,0.24820384776554913
0.23692221574249298,0.14210526315789473,0.21162421775940515
0.23692221574249298,0.1631578947368421,0.18426217786948007
0.23692221574249298,0.1842105263157895,0.1630427610618928
0.23692221574249298,0.20526315789473684,0.14614175216462194
0.23692221574249298,0.22631578947368422,0.13239022706161452
0.23692221574249298,0.24736842105263157,0.12098953840795103
0.23692221574249298,0.26842105263157895,0.1113691908439647
0.23692221574249298,0.2894736842105263,0.10310959704785536
0.23692221574249298,0.31052631578947365,0.09589660613279058
0.23692221574249298,0.3315789473684211,0.08949242817951966
0.23692221574249298,0.3526315789473684,0.0837156703847174
0.23692221574249298,0.37368421052631584,0.07842707286411926
0.23692221574249298,0.39473684210526316,0.07351924357369852
0.23692221574249298,0.4157894736842105,0.06890899265599267
0.23692221574249298,0.4368421052631579,0.06453189010588618
0.23692221574249298,0.45789473684210524,0.060337682899715896
0.23692221574249298,0.4789473684210527,0.056287457550530044
0.23692221574249298,0.5,0.052351129086039214
0.2806606815616618,0.1,0.329344080415393
0.2806606815616618,0.12105263157894737,0.27215027805651404
0.2806606815616618,0.14210526315789473,0.23188620207448205
0.2806606815616618,0.1631578947368421,0.20208837229168175
0.2806606815616618,0.1842105263157895,0.17914575602917188
0.2806606815616618,0.20526315789473684,0.16092373977828586
0.2806606815616618,0.22631578947368422,0.1460783091176319
0.2806606815616618,0.24736842105263157,0.1337126519018758
0.2806606815616618,0.26842105263157895,0.12319944507006918
0.2806606815616618,0.2894736842105263,0.1140852180632569
0.2806606815616618,0.31052631578947365,0.10603460215382184
0.2806606815616618,0.3315789473684211,0.0987957296169851
0.2806606815616618,0.3526315789473684,0.09217751728986981
0.2806606815616618,0.37368421052631584,0.08603387641199882
0.2806606815616618,0.39473684210526316,0.08025260222907257
0.2806606815616618,0.4157894736842105,0.0747473232094495
0.2806606815616618,0.4368421052631579,0.06980720544596913
0.2806606815616618,0.45789473684210524,0.06552796473640667
0.2806606815616618,0.4789473684210527,0.06143140290388374
0.2806606815616618,0.5,0.05748447437116426
0.33247375273693575,0.1,0.3728341555835237
0.33247375273693575,0.12105263157894737,0.3088838677230265
0.33247375273693575,0.14210526315789473,0.2637755023301691
0.33247375273693575,0.1631578947368421,0.23024738498835476
0.33247375273693575,0.1842105263157895,0.20432657808141197
0.33247375273693575,0.20526315789473684,0.18367811718533464
0.33247375273693575,0.22631578947368422,0.16682879176120152
0.33247375273693575,0.24736842105263157,0.152789511475486
0.33247375273693575,0.26842105263157895,0.1408653672517905
0.33247375273693575,0.2894736842105263,0.13055266372190766
0.33247375273693575,0.31052631578947365,0.12147880127531814
0.33247375273693575,0.3315789473684211,0.11336438274300772
0.33247375273693575,0.3526315789473684,0.10599773615758762
0.33247375273693575,0.37368421052631584,0.09921707239039897
0.33247375273693575,0.39473684210526316,0.09289804573261119
0.33247375273693575,0.4157894736842105,0.08694441515847824
0.33247375273693575,0.4368421052631579,0.08128143412171489
0.33247375273693575,0.45789473684210524,0.0758508376156325
0.33247375273693575,0.4789473684210527,0.07060708922250028
0.33247375273693575,0.5,0.06551464807486557
0.39385209087328266,0.1,0.40165848587039227
0.39385209087328266,0.12105263157894737,0.33304978338979857
0.39385209087328266,0.14210526315789473,0.28452696882709866
0.39385209087328266,0.1631578947368421,0.24834245605567046
0.39385209087328266,0.1842105263157895,0.22030390065566044
0.39385209087328266,0.20526315789473684,0.1979476743177856
0.39385209087328266,0.22631578947368422,0.1797102107030052
0.39385209087328266,0.24736842105263157,0.1645347895771056
0.39385209087328266,0.26842105263157895,0.1519640357084171
0.39385209087328266,0.2894736842105263,0.14110289861457428
0.39385209087328266,0.31052631578947365,0.13145430465427155
0.39385209087328266,0.3315789473684211,0.12272975147689084
0.39385209087328266,0.3526315789473684,0.1147145933744642
0.39385209087328266,0.37368421052631584,0.10729254836314632
0.39385209087328266,0.39473684210526316,0.10069385898605074
0.39385209087328266,0.4157894736842105,0.09452630105669783
0.39385209087328266,0.4368421052631579,0.08870899546476879
0.39385209087328266,0.45789473684210524,0.08317843639556323
0.39385209087328266,0.4789473684210527,0.07788435365352499
0.39385209087328266,0.5,0.07278684777441514
0.46656155022255896,0.1,0.44500092365045735
0.46656155022255896,0.12105263157894737,0.3683802200843491
0.46656155022255896,0.14210526315789473,0.3145485986053725
0.46656155022255896,0.1631578947368421,0.274706960295699
0.46656155022255896,0.1842105263157895,0.24402765741369645
0.46656155022255896,0.20526315789473684,0.21966669684298945
0.46656155022255896,0.22631578947368422,0.19982831760083672
0.46656155022255896,0.24736842105263157,0.18331072694094977
0.46656155022255896,0.26842105263157895,0.16927470849083187
0.46656155022255896,0.2894736842105263,0.15711782432857493
0.46656155022255896,0.31052631578947365,0.14639974908205491
0.46656155022255896,0.3315789473684211,0.13679427193327198
0.46656155022255896,0.3526315789473684,0.12805721637875775
