Ap_An,H_Apn,Z
0.2,0.1,6.531939037647533
0.2,0.12105263157894737,6.5228166571909805
0.2,0.14210526315789473,6.539589940137297
0.2,0.1631578947368421,6.558857989047727
0.2,0.1842105263157895,6.572235392854068
0.2,0.20526315789473684,6.57841208825633
0.2,0.22631578947368422,6.579397905496251
0.2,0.24736842105263157,6.578142633441934
0.2,0.26842105263157895,6.577230085586609
0.2,0.2894736842105263,6.578403149657906
0.2,0.31052631578947365,6.58249805489586
0.2,0.3315789473684211,6.58957579525858
0.2,0.3526315789473684,6.599127137927815
0.2,0.37368421052631584,6.610236542455318
0.2,0.39473684210526316,6.6217543130071705
0.2,0.4157894736842105,6.632391919055437
0.2,0.4368421052631579,6.640842135010459
0.2,0.45789473684210524,6.645819343551743
0.2,0.4789473684210527,6.64611883564251
0.2,0.5,6.640651604996439
0.23692221574249298,0.1,7.308813740356701
0.23692221574249298,0.12105263157894737,7.315824036825515
0.23692221574249298,0.14210526315789473,7.327289245154428
0.23692221574249298,0.1631578947368421,7.338651147235997
0.23692221574249298,0.1842105263157895,7.3461883711410065
0.23692221574249298,0.20526315789473684,7.3495914535484275
0.23692221574249298,0.22631578947368422,7.350523080708828
0.23692221574249298,0.24736842105263157,7.3511231984454835
0.23692221574249298,0.26842105263157895,7.353186495779086
0.23692221574249298,0.2894736842105263,7.357850501270543
0.23692221574249298,0.31052631578947365,7.365556333081886
0.23692221574249298,0.3315789473684211,7.376156687205064
0.23692221574249298,0.3526315789473684,7.3890618731751605
0.23692221574249298,0.37368421052631584,7.4033727347534395
0.23692221574249298,0.39473684210526316,7.418024140385716
0.23692221574249298,0.4157894736842105,7.431869180374474
0.23692221574249298,0.4368421052631579,7.443752167577967
0.23692221574249298,0.45789473684210524,7.452581677003995
0.23692221574249298,0.4789473684210527,7.457338483017062
0.23692221574249298,0.5,7.457142045656464
0.2806606815616618,0.1,7.918773053003135
0.2806606815616618,0.12105263157894737,7.918426669424819
0.2806606815616618,0.14210526315789473,7.917782777943663
0.2806606815616618,0.1631578947368421,7.917138630209672
0.2806606815616618,0.1842105263157895,7.915634565765442
0.2806606815616618,0.20526315789473684,7.913465785949109
0.2806606815616618,0.22631578947368422,7.911619556400653
0.2806606815616618,0.24736842105263157,7.9112722591888
0.2806606815616618,0.26842105263157895,7.913396677507068
0.2806606815616618,0.2894736842105263,7.918556886665357
0.2806606815616618,0.31052631578947365,7.926854678764872
0.2806606815616618,0.3315789473684211,7.937981340970028
0.2806606815616618,0.3526315789473684,7.951297843597181
0.2806606815616618,0.37368421052631584,7.965957355317248
0.2806606815616618,0.39473684210526316,7.980979690670666
0.2806606815616618,0.4157894736842105,7.995351031571863
0.2806606815616618,0.4368421052631579,8.008069846317222
0.2806606815616618,0.45789473684210524,8.018198574015177
0.2806606815616618,0.4789473684210527,8.024901458732254
0.2806606815616618,0.5,8.027462799192229
0.33247375273693575,0.1,8.448231220046265
0.33247375273693575,0.12105263157894737,8.461565567921053
0.33247375273693575,0.14210526315789473,8.474181321856191
0.33247375273693575,0.1631578947368421,8.482936117349148
0.33247375273693575,0.1842105263157895,8.485773055750528
0.33247375273693575,0.20526315789473684,8.483877797809779
0.33247375273693575,0.22631578947368422,8.479985812556325
0.33247375273693575,0.24736842105263157,8.476913484710305
0.33247375273693575,0.26842105263157895,8.47682306203082
0.33247375273693575,0.2894736842105263,8.480988974033238
0.33247375273693575,0.31052631578947365,8.489842987269379
